record_id,year,district,police_station,landmark_premise,premises_type,crime_category,statutory_ipc,date,hour,minute,day_of_week,is_weekend,is_night,is_rush_hour,latitude,longitude,severity_score,risk_index,risk_level,is_high_risk,confirmation_status
DEL-FIR-2019-106142,2019,South-East,Sarita Vihar,Okhla Phase 3 Industrial Estate,Industrial & Warehouse Estates,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2019-05-14,3,25,Tuesday,0,1,0,28.535085,77.270595,4,0.708,High,1,Confirmed
DEL-FIR-2024-106144,2024,Shahdara,Vivek Vihar,Gandhi Nagar Textile Wholesale Market,Commercial & Retail Market,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2024-09-15,8,10,Sunday,1,0,1,28.664287,77.266431,2,0.503,Medium,0,Confirmed
DEL-FIR-2017-106145,2017,Rohini,Begumpur,Prashant Vihar Institutional Area,Bank & ATM Premises,Motor Vehicle Theft,IPC 379 (BNS 303),2017-05-02,0,16,Tuesday,0,1,0,28.7089,77.135476,3,0.538,Medium,0,Confirmed
DEL-FIR-2015-106146,2015,Outer-North,Alipur,Shahbad Dairy Area,Residential Gated Colony,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2015-03-02,0,22,Monday,0,1,0,28.75648,77.114207,3,0.439,Medium,0,Confirmed
DEL-FIR-2015-106147,2015,Shahdara,Krishna Nagar,Anand Vihar ISBT & Railway Terminal,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2015-01-29,0,4,Thursday,0,1,0,28.648725,77.315322,3,0.676,High,1,Confirmed
DEL-FIR-2018-106148,2018,East,Kalyanpuri,Laxmi Nagar Vikas Marg Market,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2018-12-17,3,13,Monday,0,1,0,28.629327,77.280233,4,0.778,High,1,Confirmed
DEL-FIR-2023-106149,2023,South-East,Kalkaji,Okhla Phase 3 Industrial Estate,Industrial & Warehouse Estates,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2023-05-24,8,46,Wednesday,0,0,1,28.536224,77.273708,4,0.475,Medium,0,Confirmed
DEL-FIR-2025-106150,2025,South-West,Vasant Kunj,RK Puram Sector 4 Complex,Residential Gated Colony,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-10-30,19,28,Thursday,0,0,1,28.565108,77.185511,4,0.457,Medium,0,Confirmed
DEL-FIR-2021-106152,2021,South-West,Vasant Kunj,Mahipalpur Highway Hotel Corridor,Street & Public Roadways,Street Robbery / Mugging,IPC 392/394 (BNS 309),2021-09-29,5,1,Wednesday,0,1,0,28.546919,77.124682,4,0.648,Medium,0,Confirmed
DEL-FIR-2021-106153,2021,North-West,Shalimar Bagh,Netaji Subhash Place Commercial Hub,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2021-04-27,4,10,Tuesday,0,1,0,28.694771,77.154049,4,0.716,High,1,Confirmed
DEL-FIR-2020-106154,2020,North,Kashmere Gate,Civil Lines Rajpur Road,Residential Gated Colony,Motor Vehicle Theft,IPC 379 (BNS 303),2020-05-01,21,43,Friday,0,0,0,28.672106,77.221694,3,0.487,Medium,0,Confirmed
DEL-FIR-2018-106155,2018,Rohini,Rohini Sector 18,Prashant Vihar Institutional Area,Bank & ATM Premises,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2018-12-09,8,32,Sunday,1,0,1,28.71029,77.135199,2,0.414,Low,0,Confirmed
DEL-FIR-2017-106156,2017,Rohini,Kanjhawala,Rohini Sector 18 Metro & DDA Market,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2017-11-25,5,2,Saturday,1,1,0,28.742411,77.132311,3,0.702,High,1,Confirmed
DEL-FIR-2020-106157,2020,New Delhi,Parliament Street,Barakhamba Road ATM Cluster,Bank & ATM Premises,Street Robbery / Mugging,IPC 392/394 (BNS 309),2020-10-24,22,43,Saturday,1,1,0,28.625609,77.217005,4,0.703,High,1,Confirmed
DEL-FIR-2015-106158,2015,New Delhi,Mandir Marg,Rajiv Chowk Metro Interchange,Transit & Metro Hub,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2015-04-03,17,54,Friday,0,0,1,28.634388,77.222148,2,0.457,Medium,0,Confirmed
DEL-FIR-2019-106164,2019,East,Pandav Nagar,Laxmi Nagar Vikas Marg Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2019-03-11,2,49,Monday,0,1,0,28.631063,77.275568,3,0.579,Medium,0,Confirmed
DEL-FIR-2016-106166,2016,South-East,Lajpat Nagar,Nehru Place IT & Electronics Complex,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2016-05-26,0,57,Thursday,0,1,0,28.551548,77.252639,4,0.73,High,1,Confirmed
DEL-FIR-2015-106167,2015,Outer-North,Alipur,Shahbad Dairy Area,Residential Gated Colony,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2015-06-25,19,39,Thursday,0,0,1,28.754166,77.10888,3,0.508,Medium,0,Confirmed
DEL-FIR-2020-106168,2020,Dwarka,Dwarka South,Najafgarh Road Trunk Highway,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2020-02-22,23,17,Saturday,1,1,0,28.620263,77.027215,3,0.673,High,1,Confirmed
DEL-FIR-2022-106169,2022,Outer-North,Shahbad Daulatpur,GT Karnal Road Singhu Border Stretch,Street & Public Roadways,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2022-07-09,16,4,Saturday,1,0,0,28.877785,77.12541,2,0.415,Low,0,Confirmed
DEL-FIR-2022-106172,2022,Central,Paharganj,Karol Bagh Gaffar Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2022-11-01,4,14,Tuesday,0,1,0,28.652565,77.190736,3,0.651,High,1,Confirmed
DEL-FIR-2016-106173,2016,Outer-North,Bawana,GT Karnal Road Singhu Border Stretch,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2016-12-10,19,48,Saturday,1,0,1,28.878744,77.124991,3,0.556,Medium,0,Confirmed
DEL-FIR-2021-106174,2021,Shahdara,Krishna Nagar,Shahdara Railway Station Chauraha,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2021-02-06,3,42,Saturday,1,1,0,28.671848,77.289177,3,0.783,High,1,Confirmed
DEL-FIR-2026-106175,2026,New Delhi,Connaught Place,Chanakyapuri Diplomatic Enclave,Residential Gated Colony,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2026-03-21,17,7,Saturday,1,0,1,28.581526,77.170919,3,0.518,Medium,0,Confirmed
DEL-FIR-2022-106176,2022,South-East,Lajpat Nagar,Greater Kailash 1 M-Block Market,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2022-07-13,12,20,Wednesday,0,0,0,28.548062,77.229454,4,0.62,Medium,0,Confirmed
DEL-FIR-2019-106177,2019,West,Tilak Nagar,Tilak Nagar Metro Station,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2019-11-21,23,5,Thursday,0,1,0,28.636059,77.099269,3,0.592,Medium,0,Confirmed
DEL-FIR-2017-106178,2017,New Delhi,Connaught Place,Connaught Place Inner Circle,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2017-05-30,1,52,Tuesday,0,1,0,28.631281,77.217632,4,0.674,High,1,Confirmed
DEL-FIR-2022-106179,2022,Rohini,Prashant Vihar,Prashant Vihar Institutional Area,Bank & ATM Premises,Motor Vehicle Theft,IPC 379 (BNS 303),2022-10-16,23,24,Sunday,1,1,0,28.713626,77.1363,3,0.585,Medium,0,Confirmed
DEL-FIR-2017-106180,2017,Dwarka,Dwarka Sector 10,Uttam Nagar East Metro Chowk,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2017-09-14,14,32,Thursday,0,0,0,28.620938,77.065636,4,0.553,Medium,0,Confirmed
DEL-FIR-2019-106182,2019,Rohini,Prashant Vihar,Rohini Sector 18 Metro & DDA Market,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2019-08-06,0,34,Tuesday,0,1,0,28.740226,77.135138,3,0.615,Medium,0,Confirmed
DEL-FIR-2015-106183,2015,Dwarka,Dwarka Sector 10,Uttam Nagar East Metro Chowk,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2015-02-17,22,2,Tuesday,0,1,0,28.621355,77.066271,3,0.652,High,1,Confirmed
DEL-FIR-2019-106184,2019,Dwarka,Dwarka Sector 10,Najafgarh Road Trunk Highway,Street & Public Roadways,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2019-04-11,6,59,Thursday,0,0,0,28.617405,77.031452,4,0.59,Medium,0,Confirmed
DEL-FIR-2026-106186,2026,Dwarka,Uttam Nagar,Najafgarh Road Trunk Highway,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2026-07-28,8,1,Tuesday,0,0,1,28.623039,77.03027,3,0.385,Low,0,Confirmed
DEL-FIR-2021-106188,2021,Dwarka,Dwarka Sector 10,Dwarka Sector 21 Metro Interchange,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2021-06-27,14,31,Sunday,1,0,0,28.55341,77.057146,4,0.682,High,1,Confirmed
DEL-FIR-2024-106189,2024,South-West,Vasant Vihar,Vasant Vihar Basant Lok Market,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2024-09-30,3,55,Monday,0,1,0,28.553318,77.162532,4,0.757,High,1,Confirmed
DEL-FIR-2018-106190,2018,South-East,Nehru Place,Greater Kailash 1 M-Block Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2018-04-25,21,6,Wednesday,0,0,0,28.552127,77.239917,3,0.461,Medium,0,Confirmed
DEL-FIR-2019-106192,2019,East,Preet Vihar,Preet Vihar Commercial Complex,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2019-11-21,17,40,Thursday,0,0,1,28.640414,77.290555,3,0.57,Medium,0,Confirmed
DEL-FIR-2022-106193,2022,Rohini,Begumpur,Rohini Sector 18 Metro & DDA Market,Transit & Metro Hub,Street Robbery / Mugging,IPC 392/394 (BNS 309),2022-05-03,1,11,Tuesday,0,1,0,28.74066,77.133075,4,0.766,High,1,Confirmed
DEL-FIR-2024-106194,2024,Central,Rajinder Nagar,Karol Bagh Gaffar Market,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2024-05-22,4,29,Wednesday,0,1,0,28.650527,77.190231,4,0.799,High,1,Confirmed
DEL-FIR-2017-106195,2017,Central,Karol Bagh,New Delhi Railway Station Gate 2,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2017-11-04,0,19,Saturday,1,1,0,28.64016,77.224505,3,0.715,High,1,Confirmed
DEL-FIR-2022-106196,2022,North-East,Seelampur,Seelampur Metro & Market Chowk,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2022-09-28,4,51,Wednesday,0,1,0,28.667057,77.267218,3,0.763,High,1,Confirmed
DEL-FIR-2021-106197,2021,South-West,Vasant Kunj,Dhaula Kuan Underpass Intersection,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2021-10-04,19,34,Monday,0,0,1,28.588678,77.160718,3,0.439,Medium,0,Confirmed
DEL-FIR-2017-106200,2017,Outer,Paschim Vihar,Peeragarhi Intersection & Metro,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2017-06-16,11,9,Friday,0,0,0,28.678922,77.09332,3,0.479,Medium,0,Confirmed
DEL-FIR-2016-106201,2016,Outer-North,Alipur,Shahbad Dairy Area,Residential Gated Colony,Street Robbery / Mugging,IPC 392/394 (BNS 309),2016-01-30,23,13,Saturday,1,1,0,28.756641,77.108359,4,0.734,High,1,Confirmed
DEL-FIR-2021-106202,2021,Shahdara,Krishna Nagar,Vivek Vihar Block B,Residential Gated Colony,Motor Vehicle Theft,IPC 379 (BNS 303),2021-09-03,0,41,Friday,0,1,0,28.680269,77.307656,3,0.629,Medium,0,Confirmed
DEL-FIR-2020-106204,2020,North,Timarpur,Sadar Bazar Wholesale Market,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2020-03-30,14,35,Monday,0,0,0,28.655279,77.212907,4,0.563,Medium,0,Confirmed
DEL-FIR-2020-106206,2020,North-East,Khajuri Khas,Khajuri Khas Flyover Junction,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2020-02-19,19,41,Wednesday,0,0,1,28.714855,77.255198,3,0.491,Medium,0,Confirmed
DEL-FIR-2024-106207,2024,New Delhi,Mandir Marg,Connaught Place Inner Circle,Commercial & Retail Market,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2024-05-06,5,54,Monday,0,1,0,28.631414,77.210303,3,0.672,High,1,Confirmed
DEL-FIR-2019-106209,2019,Outer-North,Narela,Bawana Industrial Estate Sector 3,Industrial & Warehouse Estates,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2019-10-18,17,8,Friday,0,0,1,28.799606,77.040794,4,0.467,Medium,0,Confirmed
DEL-FIR-2015-106210,2015,North,Kashmere Gate,Kashmere Gate ISBT & Metro,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2015-12-19,21,14,Saturday,1,0,0,28.667445,77.227498,3,0.608,Medium,0,Confirmed
DEL-FIR-2023-106211,2023,Shahdara,Krishna Nagar,Vivek Vihar Block B,Residential Gated Colony,Street Robbery / Mugging,IPC 392/394 (BNS 309),2023-05-08,23,6,Monday,0,1,0,28.670189,77.3072,4,0.619,Medium,0,Confirmed
DEL-FIR-2024-106212,2024,Central,Chandni Chowk,Daryaganj Sunday Book Market Area,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2024-04-20,0,54,Saturday,1,1,0,28.649127,77.241107,3,0.661,High,1,Confirmed
DEL-FIR-2020-106213,2020,Shahdara,Krishna Nagar,Shahdara Railway Station Chauraha,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2020-04-23,16,16,Thursday,0,0,0,28.677875,77.291462,3,0.545,Medium,0,Confirmed
DEL-FIR-2020-106214,2020,North,Timarpur,Kashmere Gate ISBT & Metro,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2020-09-06,18,26,Sunday,1,0,1,28.667242,77.228842,3,0.581,Medium,0,Confirmed
DEL-FIR-2016-106215,2016,North-East,Khajuri Khas,Seelampur Metro & Market Chowk,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2016-01-22,23,45,Friday,0,1,0,28.670281,77.266818,3,0.664,High,1,Confirmed
DEL-FIR-2017-106216,2017,Central,Rajinder Nagar,Chandni Chowk Main Street,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2017-02-22,23,0,Wednesday,0,1,0,28.656521,77.229964,4,0.879,High,1,Confirmed
DEL-FIR-2021-106218,2021,Central,Karol Bagh,Paharganj Hotel & Station Corridor,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2021-07-06,14,12,Tuesday,0,0,0,28.642158,77.21349,4,0.528,Medium,0,Confirmed
DEL-FIR-2022-106219,2022,North-West,Netaji Subhash Place,Wazirpur Industrial Area,Industrial & Warehouse Estates,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2022-09-01,14,45,Thursday,0,0,0,28.698983,77.169009,4,0.497,Medium,0,Confirmed
DEL-FIR-2022-106220,2022,Outer-North,Alipur,GT Karnal Road Singhu Border Stretch,Street & Public Roadways,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2022-09-17,12,9,Saturday,1,0,0,28.87954,77.121998,2,0.4,Low,0,Confirmed
DEL-FIR-2023-106221,2023,Central,Chandni Chowk,Karol Bagh Gaffar Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2023-03-24,18,19,Friday,0,0,1,28.651383,77.188412,3,0.415,Low,0,Confirmed
DEL-FIR-2017-106223,2017,Outer-North,Bawana,Narela Food Park & Mandi,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2017-01-20,23,28,Friday,0,1,0,28.843905,77.093466,3,0.684,High,1,Confirmed
DEL-FIR-2020-106226,2020,North-East,Jafrabad,Jafrabad Main Road,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2020-10-03,20,27,Saturday,1,0,1,28.681473,77.268407,3,0.522,Medium,0,Confirmed
DEL-FIR-2020-106227,2020,Shahdara,Anand Vihar,Anand Vihar ISBT & Railway Terminal,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2020-07-04,22,55,Saturday,1,1,0,28.649036,77.315458,3,0.772,High,1,Confirmed
DEL-FIR-2023-106229,2023,Outer-North,Samaypur Badli,Bawana Industrial Estate Sector 3,Industrial & Warehouse Estates,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2023-12-25,13,34,Monday,0,0,0,28.79787,77.041383,4,0.504,Medium,0,Confirmed
DEL-FIR-2018-106230,2018,South,Greater Kailash,Hauz Khas Metro Station Interchange,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2018-01-14,3,11,Sunday,1,1,0,28.541172,77.203941,3,0.791,High,1,Confirmed
DEL-FIR-2022-106231,2022,Rohini,Kanjhawala,Prashant Vihar Institutional Area,Bank & ATM Premises,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2022-08-21,0,10,Sunday,1,1,0,28.708243,77.134188,2,0.636,Medium,0,Confirmed
DEL-FIR-2024-106232,2024,South-East,Okhla,Greater Kailash 1 M-Block Market,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2024-03-06,15,49,Wednesday,0,0,0,28.552766,77.236901,4,0.553,Medium,0,Confirmed
DEL-FIR-2021-106234,2021,Rohini,Rohini Sector 18,Begumpur Main Chowk,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2021-08-17,17,10,Tuesday,0,0,1,28.726347,77.079743,3,0.365,Low,0,Confirmed
DEL-FIR-2024-106235,2024,North-West,Bharat Nagar,Shalimar Bagh Club Road,Street & Public Roadways,Street Robbery / Mugging,IPC 392/394 (BNS 309),2024-02-10,2,4,Saturday,1,1,0,28.719611,77.167724,4,0.661,High,1,Confirmed
DEL-FIR-2018-106236,2018,East,Pandav Nagar,Akshardham Metro Station Corridor,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2018-08-31,2,9,Friday,0,1,0,28.615469,77.280804,4,0.758,High,1,Confirmed
DEL-FIR-2021-106237,2021,East,Pandav Nagar,Mayur Vihar Phase 1 Pocket 1,Residential Gated Colony,Street Robbery / Mugging,IPC 392/394 (BNS 309),2021-10-10,1,50,Sunday,1,1,0,28.611626,77.292322,4,0.844,High,1,Confirmed
DEL-FIR-2016-106238,2016,North-East,Jafrabad,Khajuri Khas Flyover Junction,Street & Public Roadways,Street Robbery / Mugging,IPC 392/394 (BNS 309),2016-10-20,9,21,Thursday,0,0,1,28.718236,77.252566,4,0.482,Medium,0,Confirmed
DEL-FIR-2024-106240,2024,South,Hauz Khas,Hauz Khas Metro Station Interchange,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2024-01-17,4,28,Wednesday,0,1,0,28.544149,77.204902,3,0.622,Medium,0,Confirmed
DEL-FIR-2024-106242,2024,North-East,Bhajanpura,Seelampur Metro & Market Chowk,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2024-04-08,0,52,Monday,0,1,0,28.667491,77.264455,3,0.693,High,1,Confirmed
DEL-FIR-2015-106243,2015,Outer,Mangolpuri,Nangloi Metro Rohtak Road,Transit & Metro Hub,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2015-08-05,14,35,Wednesday,0,0,0,28.679927,77.067276,3,0.457,Medium,0,Confirmed
DEL-FIR-2025-106244,2025,Shahdara,Gandhi Nagar,Gandhi Nagar Textile Wholesale Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-09-27,22,45,Saturday,1,1,0,28.658941,77.268464,3,0.701,High,1,Confirmed
DEL-FIR-2019-106245,2019,South,Hauz Khas,Hauz Khas Metro Station Interchange,Transit & Metro Hub,Street Robbery / Mugging,IPC 392/394 (BNS 309),2019-04-08,1,50,Monday,0,1,0,28.54135,77.206826,4,0.611,Medium,0,Confirmed
DEL-FIR-2015-106246,2015,Outer-North,Narela,Shahbad Dairy Area,Residential Gated Colony,Motor Vehicle Theft,IPC 379 (BNS 303),2015-04-18,23,20,Saturday,1,1,0,28.759285,77.112087,3,0.6,Medium,0,Confirmed
DEL-FIR-2017-106247,2017,South-East,Kalkaji,Greater Kailash 1 M-Block Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2017-09-01,1,32,Friday,0,1,0,28.55044,77.237471,3,0.683,High,1,Confirmed
DEL-FIR-2024-106248,2024,South-East,Nehru Place,Kalkaji Mandir Metro Hub,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2024-02-16,1,49,Friday,0,1,0,28.552236,77.256407,3,0.667,High,1,Confirmed
DEL-FIR-2016-106250,2016,Outer-North,Samaypur Badli,Samaypur Badli Metro & Railway Hub,Transit & Metro Hub,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2016-11-13,19,22,Sunday,1,0,1,28.744661,77.141787,2,0.492,Medium,0,Confirmed
DEL-FIR-2020-106251,2020,Dwarka,Dwarka South,Najafgarh Road Trunk Highway,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2020-10-27,2,18,Tuesday,0,1,0,28.617895,77.031397,3,0.482,Medium,0,Confirmed
DEL-FIR-2017-106252,2017,Rohini,South Rohini,Rohini Sector 3 Japanese Park Perimeter,Parks & Isolated Environs,Motor Vehicle Theft,IPC 379 (BNS 303),2017-10-21,22,5,Saturday,1,1,0,28.720389,77.115546,3,0.72,High,1,Confirmed
DEL-FIR-2019-106253,2019,Outer-North,Shahbad Daulatpur,Shahbad Dairy Area,Residential Gated Colony,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2019-08-03,13,6,Saturday,1,0,0,28.758488,77.112656,4,0.612,Medium,0,Confirmed
DEL-FIR-2020-106254,2020,South-West,Vasant Vihar,Vasant Vihar Basant Lok Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2020-04-02,21,45,Thursday,0,0,0,28.553277,77.157824,3,0.55,Medium,0,Confirmed
DEL-FIR-2019-106256,2019,Outer-North,Alipur,Shahbad Dairy Area,Residential Gated Colony,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2019-07-08,21,25,Monday,0,0,0,28.7539,77.112538,3,0.417,Low,0,Confirmed
DEL-FIR-2015-106257,2015,North,Sadar Bazar,Civil Lines Rajpur Road,Residential Gated Colony,Motor Vehicle Theft,IPC 379 (BNS 303),2015-02-28,22,42,Saturday,1,1,0,28.674985,77.220097,3,0.636,Medium,0,Confirmed
DEL-FIR-2024-106258,2024,North-West,Model Town,Ashok Vihar Deep Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2024-03-08,18,42,Friday,0,0,1,28.684645,77.176502,3,0.469,Medium,0,Confirmed
DEL-FIR-2023-106259,2023,Dwarka,Uttam Nagar,Uttam Nagar East Metro Chowk,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2023-03-03,17,13,Friday,0,0,1,28.622596,77.06463,3,0.45,Medium,0,Confirmed
DEL-FIR-2020-106260,2020,Central,Daryaganj,Paharganj Hotel & Station Corridor,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2020-10-18,6,27,Sunday,1,0,0,28.642784,77.213281,3,0.653,High,1,Confirmed
DEL-FIR-2021-106261,2021,North-West,Ashok Vihar,Netaji Subhash Place Commercial Hub,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2021-07-07,1,19,Wednesday,0,1,0,28.691705,77.151405,3,0.723,High,1,Confirmed
DEL-FIR-2018-106263,2018,North-West,Netaji Subhash Place,Model Town 2 Gujranwala Town,Residential Gated Colony,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2018-08-26,10,14,Sunday,1,0,1,28.701451,77.19596,2,0.511,Medium,0,Confirmed
DEL-FIR-2023-106265,2023,North-East,Seelampur,Gokulpuri Tyre Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2023-10-15,23,46,Sunday,1,1,0,28.702348,77.279196,3,0.735,High,1,Confirmed
DEL-FIR-2019-106267,2019,Rohini,Rohini Sector 18,Rohini Sector 18 Metro & DDA Market,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2019-01-14,19,49,Monday,0,0,1,28.743583,77.129537,3,0.557,Medium,0,Confirmed
DEL-FIR-2024-106269,2024,North-East,Khajuri Khas,Seelampur Metro & Market Chowk,Transit & Metro Hub,Street Robbery / Mugging,IPC 392/394 (BNS 309),2024-12-25,7,41,Wednesday,0,0,0,28.670824,77.267349,4,0.584,Medium,0,Confirmed
DEL-FIR-2022-106270,2022,North-West,Model Town,Shalimar Bagh Club Road,Street & Public Roadways,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2022-11-03,18,56,Thursday,0,0,1,28.716538,77.160681,2,0.295,Low,0,Confirmed
DEL-FIR-2024-106271,2024,South-East,Sarita Vihar,Nehru Place IT & Electronics Complex,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2024-12-06,19,58,Friday,0,0,1,28.548631,77.25646,4,0.716,High,1,Confirmed
DEL-FIR-2021-106273,2021,South-West,Vasant Vihar,RK Puram Sector 4 Complex,Residential Gated Colony,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2021-05-03,19,28,Monday,0,0,1,28.564275,77.178583,2,0.307,Low,0,Confirmed
DEL-FIR-2019-106275,2019,Shahdara,Farsh Bazar,Vivek Vihar Block B,Residential Gated Colony,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2019-06-23,13,7,Sunday,1,0,0,28.667158,77.315572,4,0.583,Medium,0,Confirmed
DEL-FIR-2017-106277,2017,South,Greater Kailash,Hauz Khas Village Social Hub,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2017-03-30,9,30,Thursday,0,0,1,28.55176,77.193961,4,0.558,Medium,0,Confirmed
DEL-FIR-2024-106279,2024,North-West,Shalimar Bagh,Ashok Vihar Deep Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2024-02-26,20,17,Monday,0,0,1,28.69273,77.171941,3,0.455,Medium,0,Confirmed
DEL-FIR-2023-106280,2023,North-West,Shalimar Bagh,Wazirpur Industrial Area,Industrial & Warehouse Estates,Street Robbery / Mugging,IPC 392/394 (BNS 309),2023-06-23,23,6,Friday,0,1,0,28.697343,77.167783,4,0.788,High,1,Confirmed
DEL-FIR-2018-106282,2018,Central,Karol Bagh,Chandni Chowk Main Street,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2018-09-04,1,35,Tuesday,0,1,0,28.656663,77.230619,3,0.556,Medium,0,Confirmed
DEL-FIR-2015-106283,2015,South-East,Nehru Place,Lajpat Nagar Central Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2015-08-10,4,5,Monday,0,1,0,28.5672,77.245625,3,0.85,High,1,Confirmed
