record_id,year,district,police_station,landmark_premise,premises_type,crime_category,statutory_ipc,date,hour,minute,day_of_week,is_weekend,is_night,is_rush_hour,latitude,longitude,severity_score,risk_index,risk_level,is_high_risk,confirmation_status
DEL-FIR-2026-107432,2026,North-West,Model Town,Model Town 2 Gujranwala Town,Residential Gated Colony,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2026-04-01,20,9,Wednesday,0,0,1,28.702145,77.193189,3,0.388,Low,0,Pending Investigation
DEL-FIR-2019-107433,2019,South,Saket,Malviya Nagar Shivalik Colony,Residential Gated Colony,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2019-11-12,22,43,Tuesday,0,1,0,28.539874,77.202767,3,0.599,Medium,0,Confirmed
DEL-FIR-2019-107434,2019,North-West,Ashok Vihar,Shalimar Bagh Club Road,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2019-10-21,11,33,Monday,0,0,0,28.718199,77.163348,3,0.337,Low,0,Confirmed
DEL-FIR-2016-107435,2016,Outer-North,Alipur,Bawana Industrial Estate Sector 3,Industrial & Warehouse Estates,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2016-11-16,21,51,Wednesday,0,0,0,28.798518,77.040899,3,0.362,Low,0,Confirmed
DEL-FIR-2021-107436,2021,Central,Paharganj,New Delhi Railway Station Gate 2,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2021-04-12,21,9,Monday,0,0,0,28.641318,77.219509,3,0.549,Medium,0,Confirmed
DEL-FIR-2018-107437,2018,Dwarka,Dwarka Sector 23,Dwarka Sector 6 Commercial Pocket,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2018-01-30,0,10,Tuesday,0,1,0,28.592596,77.063415,3,0.616,Medium,0,Confirmed
DEL-FIR-2015-107438,2015,North,Maurice Nagar,Kashmere Gate ISBT & Metro,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2015-10-23,19,39,Friday,0,0,1,28.666908,77.228387,3,0.553,Medium,0,Pending Investigation
DEL-FIR-2016-107439,2016,Dwarka,Uttam Nagar,Dwarka Sector 21 Metro Interchange,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2016-11-10,21,23,Thursday,0,0,0,28.553488,77.058111,3,0.489,Medium,0,Confirmed
DEL-FIR-2025-107440,2025,South-East,Kalkaji,Greater Kailash 1 M-Block Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-05-23,4,50,Friday,0,1,0,28.547793,77.238522,3,0.63,Medium,0,Unconfirmed / Unverified Tip
DEL-FIR-2019-107441,2019,West,Punjabi Bagh,Mayapuri Industrial Area Phase 2,Industrial & Warehouse Estates,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2019-10-13,19,34,Sunday,1,0,1,28.63811,77.135392,3,0.634,Medium,0,Confirmed
DEL-FIR-2019-107442,2019,South-West,Vasant Vihar,Dhaula Kuan Underpass Intersection,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2019-05-24,23,38,Friday,0,1,0,28.593713,77.158136,3,0.534,Medium,0,False Alarm / Dismissed
DEL-FIR-2022-107443,2022,Outer,Nangloi,Paschim Vihar Jwala Heri Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2022-10-08,20,16,Saturday,1,0,1,28.672526,77.105553,3,0.584,Medium,0,Unconfirmed / Unverified Tip
DEL-FIR-2025-107444,2025,Dwarka,Dwarka South,Dwarka Sector 6 Commercial Pocket,Commercial & Retail Market,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-09-18,1,22,Thursday,0,1,0,28.586747,77.067018,2,0.584,Medium,0,Confirmed
DEL-FIR-2020-107445,2020,Central,Rajinder Nagar,Daryaganj Sunday Book Market Area,Street & Public Roadways,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2020-02-28,7,58,Friday,0,0,0,28.645444,77.245939,4,0.498,Medium,0,Confirmed
DEL-FIR-2015-107446,2015,South-West,Vasant Vihar,Dhaula Kuan Underpass Intersection,Street & Public Roadways,Street Robbery / Mugging,IPC 392/394 (BNS 309),2015-05-21,11,21,Thursday,0,0,0,28.590867,77.157741,4,0.498,Medium,0,Confirmed
DEL-FIR-2020-107447,2020,Rohini,Rohini Sector 18,Rohini Sector 3 Japanese Park Perimeter,Parks & Isolated Environs,Street Robbery / Mugging,IPC 392/394 (BNS 309),2020-11-03,1,15,Tuesday,0,1,0,28.717439,77.119687,4,0.708,High,1,Confirmed
DEL-FIR-2017-107448,2017,North-West,Model Town,Model Town 2 Gujranwala Town,Residential Gated Colony,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2017-12-19,20,8,Tuesday,0,0,1,28.700225,77.198683,3,0.437,Medium,0,Confirmed
DEL-FIR-2015-107449,2015,North-West,Bharat Nagar,Model Town 2 Gujranwala Town,Residential Gated Colony,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2015-11-19,20,27,Thursday,0,0,1,28.703984,77.192659,3,0.439,Medium,0,False Alarm / Dismissed
DEL-FIR-2024-107450,2024,West,Tilak Nagar,Mayapuri Industrial Area Phase 2,Industrial & Warehouse Estates,Motor Vehicle Theft,IPC 379 (BNS 303),2024-04-07,1,1,Sunday,1,1,0,28.632142,77.135315,3,0.712,High,1,Pending Investigation
DEL-FIR-2025-107451,2025,Rohini,Prashant Vihar,Rithala Metro Terminal,Transit & Metro Hub,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-02-28,16,54,Friday,0,0,0,28.721447,77.105618,2,0.392,Low,0,Confirmed
DEL-FIR-2016-107452,2016,Central,Paharganj,New Delhi Railway Station Gate 2,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2016-10-24,18,50,Monday,0,0,1,,,4,0.418,Low,0,Confirmed
DEL-FIR-2015-107453,2015,Dwarka,Dwarka North,Najafgarh Road Trunk Highway,Street & Public Roadways,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2015-04-27,2,20,Monday,0,1,0,28.620314,77.029853,4,0.61,Medium,0,Pending Investigation
DEL-FIR-2021-107454,2021,Outer-North,Samaypur Badli,GT Karnal Road Singhu Border Stretch,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2021-07-02,20,38,Friday,0,0,1,28.875831,77.123956,3,0.381,Low,0,Pending Investigation
DEL-FIR-2015-107455,2015,South,Hauz Khas,Saket Select Citywalk Environs,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2015-04-18,2,46,Saturday,1,1,0,28.525631,77.215052,4,0.78,High,1,Pending Investigation
DEL-FIR-2016-107456,2016,North-East,Bhajanpura,Bhajanpura Wazirabad Road Intersection,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2016-08-02,20,58,Tuesday,0,0,1,28.701604,77.263094,3,0.443,Medium,0,Pending Investigation
DEL-FIR-2017-107457,2017,West,Janakpuri,Tilak Nagar Metro Station,Transit & Metro Hub,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2017-02-02,2,21,Thursday,0,1,0,28.636357,77.093686,2,0.597,Medium,0,False Alarm / Dismissed
DEL-FIR-2024-107458,2024,Outer,Paschim Vihar,Sultanpuri C-Block Market,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2024-04-25,21,12,Thursday,0,0,0,28.702991,77.079293,4,0.524,Medium,0,Confirmed
DEL-FIR-2015-107459,2015,Dwarka,Uttam Nagar,Dwarka Sector 6 Commercial Pocket,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2015-05-02,17,33,Saturday,1,0,1,28.588861,77.065876,3,0.636,Medium,0,Confirmed
DEL-FIR-2021-107460,2021,South,Saket,Saket Select Citywalk Environs,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2021-11-12,16,32,Friday,0,0,0,28.528948,77.218551,3,0.597,Medium,0,Pending Investigation
DEL-FIR-2020-107461,2020,Outer-North,Narela,Shahbad Dairy Area,Residential Gated Colony,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2020-07-01,19,29,Wednesday,0,0,1,28.752326,77.109923,3,0.361,Low,0,Confirmed
DEL-FIR-2019-107462,2019,New Delhi,Chanakyapuri,Khan Market,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2019-12-21,14,38,Saturday,1,0,0,28.592037,77.223642,4,0.717,High,1,Confirmed
DEL-FIR-2018-107463,2018,Shahdara,Gandhi Nagar,Anand Vihar ISBT & Railway Terminal,Transit & Metro Hub,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2018-04-01,5,32,Sunday,1,1,0,28.647128,77.315509,2,0.586,Medium,0,Confirmed
DEL-FIR-2019-107464,2019,West,Rajouri Garden,Rajouri Garden Main Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2019-08-22,15,9,Thursday,0,0,0,28.647284,77.122006,3,0.535,Medium,0,Confirmed
DEL-FIR-2024-107465,2024,North,Kashmere Gate,Kashmere Gate ISBT & Metro,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2024-04-22,17,0,Monday,0,0,1,28.664895,77.227792,3,0.557,Medium,0,False Alarm / Dismissed
DEL-FIR-2018-107466,2018,Dwarka,Uttam Nagar,Dwarka Sector 6 Commercial Pocket,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2018-06-19,22,18,Tuesday,0,1,0,28.589615,77.060418,3,0.716,High,1,Confirmed
DEL-FIR-2017-107467,2017,East,Kalyanpuri,Akshardham Metro Station Corridor,Transit & Metro Hub,,IPC 379 (BNS 303),2017-04-20,19,15,Thursday,0,0,1,28.619715,77.281029,2,0.335,Low,0,False Alarm / Dismissed
DEL-FIR-2021-107468,2021,South-West,Vasant Kunj,Vasant Kunj Promenade Mall,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2021-03-31,22,40,Wednesday,0,1,0,28.546705,77.153594,4,0.707,High,1,Confirmed
DEL-FIR-2019-107469,2019,West,Punjabi Bagh,Punjabi Bagh Club Road,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2019-01-03,20,49,Thursday,0,0,1,28.666211,77.12941,3,0.406,Low,0,Confirmed
DEL-FIR-2023-107470,2023,North-West,Model Town,Ashok Vihar Deep Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2023-05-10,14,58,Wednesday,0,0,0,28.689499,77.175236,3,0.498,Medium,0,Confirmed
DEL-FIR-2021-107471,2021,Outer-North,Samaypur Badli,Samaypur Badli Metro & Railway Hub,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2021-06-04,4,50,Friday,0,1,0,28.744233,77.145383,3,0.579,Medium,0,Confirmed
DEL-FIR-2026-107472,2026,South,Hauz Khas,Mehrauli Archaeological Park Perimeter,Parks & Isolated Environs,Street Robbery / Mugging,IPC 392/394 (BNS 309),2026-06-30,20,27,Tuesday,0,0,1,28.524825,77.185753,4,0.57,Medium,0,Confirmed
DEL-FIR-2018-107473,2018,Outer,Sultanpuri,Paschim Vihar Jwala Heri Market,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2018-08-25,6,29,Saturday,1,0,0,28.676887,77.107615,4,0.709,High,1,Confirmed
DEL-FIR-2017-107474,2017,South-West,Delhi Cantt,Dhaula Kuan Underpass Intersection,Street & Public Roadways,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2017-09-01,4,13,Friday,0,1,0,,,4,0.592,Medium,0,Confirmed
DEL-FIR-2022-107475,2022,Outer,Mianwali Nagar,Nangloi Metro Rohtak Road,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2022-03-17,1,9,Thursday,0,1,0,28.682282,77.062565,4,0.751,High,1,Pending Investigation
DEL-FIR-2022-107476,2022,North,Civil Lines,Delhi University North Campus Arts Faculty,Educational & Campus Environs,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2022-07-21,19,55,Thursday,0,0,1,28.692312,77.207623,2,0.254,Low,0,Confirmed
DEL-FIR-2024-107477,2024,South-East,Nehru Place,Lajpat Nagar Central Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2024-05-15,18,9,Wednesday,0,0,1,,,3,0.425,Medium,0,Confirmed
DEL-FIR-2023-107478,2023,South-East,Nehru Place,Okhla Phase 3 Industrial Estate,Industrial & Warehouse Estates,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2023-10-04,20,52,Wednesday,0,0,1,28.534616,77.272542,3,0.454,Medium,0,Confirmed
DEL-FIR-2018-107479,2018,North-West,Netaji Subhash Place,Ashok Vihar Deep Market,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2018-05-24,1,40,Thursday,0,1,0,28.687794,77.180476,4,0.736,High,1,Confirmed
DEL-FIR-2026-107480,2026,South-East,Kalkaji,Lajpat Nagar Central Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2026-06-25,19,15,Thursday,0,0,1,28.569769,77.244874,3,0.438,Medium,0,Unconfirmed / Unverified Tip
DEL-FIR-2020-107481,2020,Shahdara,Anand Vihar,Shahdara Railway Station Chauraha,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2020-11-10,21,26,Tuesday,0,0,0,28.673661,77.294247,3,0.477,Medium,0,Confirmed
DEL-FIR-2022-107482,2022,New Delhi,Mandir Marg,Rajiv Chowk Metro Interchange,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2022-10-01,15,18,Saturday,1,0,0,28.631451,77.219841,4,0.659,High,1,Confirmed
DEL-FIR-2022-107483,2022,North-West,Ashok Vihar,Ashok Vihar Deep Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2022-04-24,22,24,Sunday,1,1,0,28.685531,77.173496,3,0.824,High,1,Confirmed
DEL-FIR-2015-107484,2015,West,Janakpuri,Tilak Nagar Metro Station,Transit & Metro Hub,Street Robbery / Mugging,IPC 392/394 (BNS 309),2015-11-25,23,23,Wednesday,0,1,0,28.636206,77.09364,4,0.657,High,1,Confirmed
DEL-FIR-2019-107485,2019,North-West,Shalimar Bagh,Ashok Vihar Deep Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2019-02-10,8,45,Sunday,1,0,1,28.694866,77.174305,3,0.624,Medium,0,Confirmed
DEL-FIR-2018-107486,2018,South-West,RK Puram,Dhaula Kuan Underpass Intersection,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2018-11-04,20,42,Sunday,1,0,1,28.590957,77.161642,3,0.588,Medium,0,Confirmed
DEL-FIR-2016-107487,2016,North-West,Bharat Nagar,Ashok Vihar Deep Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2016-09-25,5,46,Sunday,1,1,0,28.685971,77.176427,3,0.682,High,1,Confirmed
DEL-FIR-2022-107488,2022,South-East,Lajpat Nagar,Lajpat Nagar Central Market,Commercial & Retail Market,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2022-01-08,23,14,Saturday,1,1,0,28.571746,77.243837,3,0.732,High,1,Confirmed
DEL-FIR-2026-107489,2026,East,Mayur Vihar 1,Laxmi Nagar Vikas Marg Market,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2026-02-06,4,24,Friday,0,1,0,28.630444,77.277048,4,0.71,High,1,Confirmed
DEL-FIR-2021-107490,2021,Outer-North,Narela,Bawana Industrial Estate Sector 3,Industrial & Warehouse Estates,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2021-01-08,6,2,Friday,0,0,0,30.707181,75.695452,3,0.426,Medium,0,Confirmed
DEL-FIR-2023-107491,2023,Outer,Mangolpuri,Mangolpuri Industrial Area Phase 1,Industrial & Warehouse Estates,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2023-01-31,1,53,Tuesday,0,1,0,28.691855,77.085084,4,0.676,High,1,Pending Investigation
DEL-FIR-2022-107492,2022,Rohini,South Rohini,Begumpur Main Chowk,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2022-08-05,19,23,Friday,0,0,1,28.728982,77.074238,3,0.422,Medium,0,Confirmed
DEL-FIR-2016-107493,2016,Outer,Paschim Vihar,Nangloi Metro Rohtak Road,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2016-08-03,20,12,Wednesday,0,0,1,28.679525,77.067092,3,0.537,Medium,0,Confirmed
DEL-FIR-2021-107494,2021,South-East,Lajpat Nagar,Greater Kailash 1 M-Block Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2021-01-28,3,24,Thursday,0,1,0,28.550758,77.236314,3,0.658,High,1,Confirmed
DEL-FIR-2022-107495,2022,East,Laxmi Nagar,Kalyanpuri Bus Terminal Environs,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2022-03-27,22,26,Sunday,1,1,0,28.616982,77.310954,4,0.848,High,1,Confirmed
DEL-FIR-2019-107496,2019,North,Timarpur,Civil Lines Rajpur Road,Residential Gated Colony,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2019-06-02,16,53,Sunday,1,0,0,28.670552,77.229132,2,0.436,Medium,0,Confirmed
DEL-FIR-2024-107497,2024,North-East,Gokulpuri,Seelampur Metro & Market Chowk,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2024-11-01,21,28,Friday,0,0,0,28.667848,77.269961,3,0.531,Medium,0,Unconfirmed / Unverified Tip
DEL-FIR-2022-107498,2022,North-West,Netaji Subhash Place,Netaji Subhash Place Commercial Hub,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2022-10-04,19,58,Tuesday,0,0,1,28.684628,77.150952,3,0.433,Medium,0,Confirmed
DEL-FIR-2017-107499,2017,South,Mehrauli,Malviya Nagar Shivalik Colony,Residential Gated Colony,Motor Vehicle Theft,IPC 379 (BNS 303),2017-08-17,16,55,Thursday,0,0,0,28.532801,77.208421,3,0.433,Medium,0,Confirmed
DEL-FIR-2023-107500,2023,Outer,Sultanpuri,Sultanpuri C-Block Market,Commercial & Retail Market,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2023-10-23,13,2,Monday,0,0,0,28.705523,77.080156,3,0.534,Medium,0,Confirmed
DEL-FIR-2024-107501,2024,West,Punjabi Bagh,Rajouri Garden Main Market,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2024-12-29,4,2,Sunday,1,1,0,28.650238,77.123434,4,0.897,High,1,Confirmed
DEL-FIR-2024-107502,2024,West,Patel Nagar,Tilak Nagar Metro Station,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2024-12-01,21,41,Sunday,1,0,0,28.635819,77.095875,3,0.507,Medium,0,Confirmed
DEL-FIR-2022-107503,2022,Dwarka,Dwarka North,Dwarka Sector 10 District Court & Market,Commercial & Retail Market,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2022-07-20,8,2,Wednesday,0,0,1,28.583688,77.057804,2,0.569,Medium,0,Confirmed
DEL-FIR-2021-107504,2021,Shahdara,Farsh Bazar,Anand Vihar ISBT & Railway Terminal,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2021-01-06,2,17,Wednesday,0,1,0,28.647402,77.316131,4,0.76,High,1,Confirmed
DEL-FIR-2024-107505,2024,East,Laxmi Nagar,Akshardham Metro Station Corridor,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2024-11-02,4,35,Saturday,1,1,0,28.615429,77.279837,3,0.754,High,1,Confirmed
DEL-FIR-2021-107506,2021,North,Civil Lines,Civil Lines Rajpur Road,Residential Gated Colony,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2021-10-31,19,28,Sunday,1,0,1,28.673299,77.229567,3,0.47,Medium,0,Pending Investigation
DEL-FIR-2015-107507,2015,Outer-North,Samaypur Badli,Samaypur Badli Metro & Railway Hub,Transit & Metro Hub,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2015-11-09,1,33,Monday,0,1,0,,,3,0.617,Medium,0,Confirmed
DEL-FIR-2023-107508,2023,West,Janakpuri,Janakpuri District Centre,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2023-07-16,22,48,Sunday,1,1,0,28.628307,77.086472,3,0.776,High,1,Pending Investigation
DEL-FIR-2023-107509,2023,West,Punjabi Bagh,Mayapuri Industrial Area Phase 2,Industrial & Warehouse Estates,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2023-06-22,6,15,Thursday,0,0,0,28.633988,77.136605,3,0.404,Low,0,Confirmed
DEL-FIR-2023-107510,2023,North-East,Jafrabad,Bhajanpura Wazirabad Road Intersection,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2023-08-31,6,11,Thursday,0,0,0,28.698079,77.265562,3,0.36,Low,0,Confirmed
DEL-FIR-2017-107511,2017,South-West,Vasant Kunj,Vasant Vihar Basant Lok Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2017-02-24,0,26,Friday,0,1,0,28.567807,77.160043,3,0.759,High,1,Confirmed
DEL-FIR-2023-107512,2023,East,Kalyanpuri,Kalyanpuri Bus Terminal Environs,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2023-02-10,13,6,Friday,0,0,0,28.616263,77.317051,4,0.607,Medium,0,Confirmed
DEL-FIR-2024-107513,2024,North-East,Khajuri Khas,Seelampur Metro & Market Chowk,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2024-11-04,13,6,Monday,0,0,0,28.67038,77.268594,4,0.558,Medium,0,Confirmed
DEL-FIR-2018-107514,2018,Shahdara,Krishna Nagar,Anand Vihar ISBT & Railway Terminal,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2018-02-14,17,6,Wednesday,0,0,1,28.646071,77.315925,3,0.514,Medium,0,Confirmed
DEL-FIR-2020-107515,2020,West,Punjabi Bagh,Rajouri Garden Main Market,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2020-12-15,2,9,Tuesday,0,1,0,28.647984,77.123598,4,0.749,High,1,Unconfirmed / Unverified Tip
DEL-FIR-2022-107516,2022,Shahdara,Anand Vihar,Vivek Vihar Block B,Residential Gated Colony,Motor Vehicle Theft,IPC 379 (BNS 303),2022-11-02,1,31,Wednesday,0,1,0,28.66736,77.31358,3,0.552,Medium,0,Confirmed
DEL-FIR-2025-107517,2025,New Delhi,Connaught Place,Connaught Place Inner Circle,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-02-10,21,47,Monday,0,0,0,28.629867,77.218537,3,0.464,Medium,0,Confirmed
DEL-FIR-2024-107518,2024,North-East,Gokulpuri,Khajuri Khas Flyover Junction,Street & Public Roadways,Street Robbery / Mugging,IPC 392/394 (BNS 309),2024-03-09,1,19,Saturday,1,1,0,28.717087,77.255144,4,0.814,High,1,Confirmed
DEL-FIR-2024-107519,2024,South-West,Vasant Kunj,Dhaula Kuan Underpass Intersection,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2024-03-30,18,21,Saturday,1,0,1,28.592886,77.162057,3,0.5,Medium,0,False Alarm / Dismissed
DEL-FIR-2015-107520,2015,North,Kashmere Gate,Sadar Bazar Wholesale Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2015-08-29,4,32,Saturday,1,1,0,28.654843,77.209902,3,0.767,High,1,Confirmed
DEL-FIR-2026-107521,2026,North-East,Bhajanpura,Gokulpuri Tyre Market,Commercial & Retail Market,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2026-03-12,21,18,Thursday,0,0,0,28.702363,77.283886,2,0.404,Low,0,Confirmed
DEL-FIR-2021-107522,2021,Rohini,Rohini Sector 18,Rohini Sector 3 Japanese Park Perimeter,Parks & Isolated Environs,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2021-02-23,2,38,Tuesday,0,1,0,28.714323,77.123908,3,0.619,Medium,0,Pending Investigation
DEL-FIR-2015-107523,2015,East,Mayur Vihar 1,Mayur Vihar Phase 1 Pocket 1,Residential Gated Colony,Street Robbery / Mugging,IPC 392/394 (BNS 309),2015-11-16,22,43,Monday,0,1,0,28.614128,77.301556,4,0.692,High,1,Pending Investigation
DEL-FIR-2017-107524,2017,East,Kalyanpuri,Preet Vihar Commercial Complex,Commercial & Retail Market,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2017-04-13,21,28,Thursday,0,0,0,28.640384,77.295892,3,0.439,Medium,0,Confirmed
DEL-FIR-2026-107525,2026,Central,Rajinder Nagar,Paharganj Hotel & Station Corridor,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2026-04-16,16,32,Thursday,0,0,0,28.646683,77.212509,3,0.49,Medium,0,Confirmed
DEL-FIR-2017-107526,2017,South,Saket,Mehrauli Archaeological Park Perimeter,Parks & Isolated Environs,Motor Vehicle Theft,IPC 379 (BNS 303),2017-01-13,22,13,Friday,0,1,0,28.524198,77.184785,3,0.602,Medium,0,Confirmed
DEL-FIR-2026-107527,2026,South-East,Kalkaji,Greater Kailash 1 M-Block Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2026-06-16,22,46,Tuesday,0,1,0,28.55888,77.237326,3,0.669,High,1,Confirmed
DEL-FIR-2018-107528,2018,Outer-North,Narela,Narela Food Park & Mandi,Commercial & Retail Market,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2018-09-03,17,21,Monday,0,0,1,28.844201,77.094129,3,0.479,Medium,0,Confirmed
DEL-FIR-2016-107529,2016,South,Hauz Khas,Hauz Khas Village Social Hub,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2016-10-11,23,5,Tuesday,0,1,0,28.556882,77.19474,3,0.714,High,1,Confirmed
DEL-FIR-2026-107530,2026,North-West,Ashok Vihar,Wazirpur Industrial Area,Industrial & Warehouse Estates,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2026-06-11,0,16,Thursday,0,1,0,28.697772,77.168143,4,0.776,High,1,Unconfirmed / Unverified Tip
DEL-FIR-2022-107531,2022,Central,Karol Bagh,Paharganj Hotel & Station Corridor,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2022-09-03,4,14,Saturday,1,1,0,28.647039,77.216731,3,0.796,High,1,Pending Investigation
DEL-FIR-2017-107532,2017,North-East,Jafrabad,Bhajanpura Wazirabad Road Intersection,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2017-12-01,2,59,Friday,0,1,0,28.7021,77.262054,3,0.58,Medium,0,Pending Investigation
DEL-FIR-2019-107533,2019,Dwarka,Uttam Nagar,Dwarka Sector 21 Metro Interchange,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2019-07-12,2,17,Friday,0,1,0,28.550033,77.058809,3,0.675,High,1,Confirmed
DEL-FIR-2021-107534,2021,Dwarka,Dwarka North,Dwarka Sector 10 District Court & Market,Commercial & Retail Market,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2021-04-21,0,53,Wednesday,0,1,0,28.576009,77.058099,3,0.673,High,1,Confirmed
